total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,angle_of_incidence,zenith,generated_power_kw
63.0,302.6,25.779749,31.753694,566.89694
100.0,347.99,37.784958,39.935245,705.33226
100.0,268.78,51.344107,50.122125,356.45222
100.0,224.28,65.474379,61.171592,169.67472
100.0,123.71,79.370364,72.107715,13.929464
2.0,0.0,113.34198,97.64129,2.7432292
3.0,0.0,101.91381,89.160805,80.946667
36.0,20.47,87.570263,78.367527,413.49556
100.0,174.44,73.146474,67.073225,814.73167
100.0,355.11,58.882659,55.806188,795.97556
100.0,525.99,44.99347,45.030151,459.74
100.0,598.97,32.016751,35.538701,463.59084
91.0,751.16,21.738364,28.878774,679.83611
24.0,590.96,18.969337,27.272545,984.68917
7.0,834.82,26.028005,31.487418,1169.5914
4.0,851.73,37.961927,39.717908,1817.055
1.0,767.18,51.475816,49.935597,1210.2673
10.0,492.17,65.575461,60.999322,661.67028
10.0,445.89,79.929502,72.313397,60.689444
45.0,0.0,114.19494,98.010606,5.7468468
37.0,0.0,101.88218,88.917224,172.78694
100.0,24.92,87.562276,78.138632,522.29
100.0,169.1,73.159677,66.846043,1183.0022
100.0,323.07,58.923357,55.573271,1596.0814
100.0,440.55,45.073379,44.780583,1740.236
73.0,445.89,32.160209,35.259818,1976.1534
100.0,664.83,21.984587,28.568171,1554.0867
100.0,709.33,19.279112,26.963868,1770.1286
100.0,639.91,26.273654,31.224546,906.894
100.0,305.27,38.136958,39.503303,442.64339
100.0,330.19,51.605604,49.751107,131.53167
100.0,340.87,65.674485,60.828567,147.91361
100.0,0.0,113.25051,97.136229,0.23489583
67.0,0.0,101.85289,88.678815,87.866667
0.0,24.92,87.556035,77.913892,374.96
0.0,186.9,73.174862,66.62328,674.08814
0.0,378.25,58.966188,55.345026,1615.2597
0.0,557.14,45.155477,44.535938,2560.7287
0.0,707.55,32.305471,34.985913,2808.3628
0.0,823.25,22.230292,28.262096,2879.6863
0.0,886.44,19.585115,26.659074,2799.6825
0.0,900.68,26.516503,30.965077,2564.0957
0.0,861.52,38.3099,39.291417,2105.4054
0.0,769.85,51.733359,49.568647,1318.5103
0.0,644.36,65.771367,60.659326,579.3769
1.2,479.71,80.078258,71.976913,27.965278
100.0,0.0,101.82606,88.445763,69.524911
100.0,25.81,87.55157,77.693408,572.78167
100.0,181.56,73.192024,66.405016,1294.7433
100.0,290.14,59.011109,55.121519,1886.5753
12.0,521.54,45.239659,44.296268,2194.0856
39.0,682.63,32.452319,34.717014,2469.2536
100.0,642.58,22.475088,27.960515,2282.4732
5.1,849.95,19.886971,26.358074,1932.9677
7.2,842.83,26.756291,30.708936,2224.6013
100.0,752.94,38.480582,39.082204,1975.2604
100.0,577.61,51.858962,49.388191,1128.8408
100.0,398.72,65.866022,60.491597,536.80778
10.0,252.76,80.149191,71.810522,59.42
100.0,0.0,112.91853,96.470926,11.070847
100.0,0.0,101.80189,88.218357,95.635
100.0,13.35,87.548907,77.477252,439.5425
100.0,105.02,73.211163,66.191326,470.80917
53.0,303.49,59.058094,54.90284,869.50861
100.0,499.29,45.325869,44.061692,455.37185
100.0,574.94,32.600673,34.453298,502.03692
100.0,445.89,22.719003,27.663685,897.73583
100.0,579.39,20.184883,26.061122,700.1728
100.0,597.19,26.993005,30.456268,661.93226
100.0,396.05,38.648913,38.875718,250.05851
100.0,361.34,51.982327,49.209757,124.09974
100.0,411.18,65.958381,60.325387,249.33499
100.0,315.95,80.217711,71.645348,66.485683
100.0,0.0,114.08322,97.072392,6.7970833
100.0,0.0,101.78056,87.996838,125.00493
100.0,27.59,87.54807,77.265511,555.27081
100.0,179.78,73.232274,65.982286,1196.9183
81.0,364.01,59.107106,54.689059,1807.6767
3.6,538.45,45.414021,43.832283,1628.6581
48.0,517.98,32.750373,34.19485,2018.105
10.0,454.79,22.961827,27.37169,2047.0364
61.0,621.22,20.478715,25.768269,2033.9836
100.0,836.6,27.226491,30.207083,1395.2551
13.5,727.13,38.81476,38.671952,989.79611
9.3,743.15,52.10335,49.033337,968.62417
30.0,610.54,66.048366,60.160697,353.79167
30.0,455.68,80.283765,71.481404,59.907764
100.0,0.0,101.76215,87.781368,47.742359
100.0,14.24,87.549084,77.058274,89.971022
100.0,85.44,73.255348,65.777967,225.41778
100.0,169.1,59.158097,54.48024,582.30111
100.0,166.43,45.504013,43.608096,594.4933
100.0,228.73,32.90122,33.941712,276.84867
100.0,249.2,23.20324,27.084528,345.75664
100.0,273.23,20.768177,25.479463,278.36111
100.0,273.23,27.456526,29.961329,379.92972
100.0,211.82,38.977965,38.470867,133.86937
100.0,196.69,52.22192,48.858909,145.63981
100.0,270.56,66.135897,59.997524,15.179863
100.0,221.61,79.036087,70.286424,1.2578231
0.0,0.0,101.74681,87.572147,50.925278
100.0,37.38,87.55197,76.85561,354.58506
100.0,187.79,73.280381,65.578438,397.51503
100.0,214.49,59.211036,54.276459,468.02361
100.0,349.77,45.595779,43.389229,713.43944
65.0,518.87,33.053116,33.694026,1311.1116
30.0,746.71,23.443221,26.802409,796.75314
30.0,784.98,21.053385,25.194906,799.65878
30.0,813.46,27.683077,29.719112,932.53715
30.0,779.64,39.138437,38.272496,1469.5648
30.0,709.33,52.337953,48.686481,1253.2856
13.5,627.45,66.220909,59.835872,512.43434
24.0,484.16,80.408265,71.157269,42.029148
100.0,0.0,101.73445,87.369082,63.6375
16.0,24.03,87.556746,76.657616,495.92664
10.0,169.99,73.307354,65.383768,1094.0866
100.0,315.06,59.265862,54.077763,1940.65
65.0,408.51,45.689189,43.175704,2182.0626
32.0,525.1,33.205798,33.451764,2754.425
5.0,813.46,23.681281,26.525189,2614.952
42.0,894.45,21.333797,24.914366,2256.499
10.0,728.91,27.905797,29.480263,1259.8394
10.0,479.71,39.29598,38.07675,852.74667
92.0,370.24,52.451323,48.516013,423.58195
100.0,289.25,66.303316,59.675734,112.32333
24.0,225.17,80.46661,70.99711,52.957773
46.0,181.56,89.509425,78.095786,0.026041667
100.0,0.0,114.3895,96.459356,15.741288
100.0,0.0,101.72526,87.172409,209.16194
100.0,16.91,87.563432,76.464326,633.5775
100.0,122.82,73.336275,65.194019,1365.0264
100.0,350.66,59.32257,53.88425,1997.4542
4.0,560.7,45.784241,42.967684,2469.7558
0.0,736.03,33.359349,33.215242,2703.4781
0.0,849.95,23.917891,26.253441,2766.9354
0.0,914.03,21.610193,24.638492,2553.4117
0.0,924.71,28.124982,29.245163,2401.0383
0.0,881.99,39.45062,37.883783,1926.1174
0.0,790.32,52.561996,48.347559,1331.0583
0.0,661.27,66.383076,59.517127,500.15444
0.0,498.4,80.522298,70.838228,7.5130556
100.0,0.0,114.34066,96.225722,10.869697
100.0,0.0,101.71885,86.981664,174.86523
10.8,44.5,87.57204,76.27585,543.31698
29.0,224.28,73.367109,65.009255,910.83212
0.0,408.51,59.381072,53.695943,2005.7647
0.0,577.61,45.880754,42.765134,2477.9514
0.0,722.68,33.513379,32.984299,2727.1328
0.0,830.37,24.15223,25.98676,2781.5295
0.0,897.12,21.881586,24.366743,2526.3101
0.0,909.58,28.34008,29.013454,2177.2035
0.0,869.53,39.602091,37.693425,2029.0572
0.0,780.53,52.669819,48.181048,1384.3792
0.0,628.34,66.460096,59.360039,570.92957
0.0,493.06,80.575276,70.68066,21.3225
100.0,0.0,114.90111,96.418809,12.464966
100.0,0.0,101.71517,86.796758,117.29835
100.0,34.71,87.582582,76.092234,590.45735
11.0,210.93,73.39985,64.829533,766.3968
10.0,308.83,59.44134,53.512916,1454.5389
0.0,562.48,45.978684,42.568167,1513.743
5.0,695.98,33.667866,32.759138,1580.4333
0.0,833.93,24.384483,25.725502,2692.6499
0.0,898.9,22.148353,24.099501,2624.6956
0.0,914.03,28.551197,28.785351,2420.1239
0.0,876.65,39.750361,37.505755,1995.3142
0.0,789.43,52.77474,48.01651,1292.5064
0.0,662.16,66.534329,59.204482,380.9475
0.0,499.29,80.625509,70.524413,49.129722
0.0,0.0,114.98163,96.281857,3.9043333
100.0,0.0,101.71394,86.617377,102.60722
100.0,34.71,87.57589,75.897761,589.25689
0.0,208.26,73.41274,64.636924,1311.2027
0.0,406.73,59.483266,53.318733,1930.4323
0.0,582.06,46.059253,42.361997,2366.7556
0.0,728.91,33.810102,32.530742,2612.2005
1.5,835.71,24.618757,25.47344,2698.9019
0.0,901.57,22.431833,23.852433,2537.5612
0.0,913.14,28.781946,28.579918,2214.1185
0.0,873.09,39.918019,37.339596,1883.0614
0.0,784.98,52.898855,47.87214,1363.6277
0.0,656.82,66.628239,59.068458,550.26976
0.9,498.4,80.695512,70.386762,27.991667
100.0,0.0,114.69992,95.896852,1.4114583
100.0,0.0,101.71493,86.443207,82.30056
65.0,50.73,87.609488,75.73985,552.97472
32.0,228.73,73.470953,64.485433,1305.432
18.0,412.96,59.556129,53.154071,1811.2225
23.0,578.5,46.17837,42.191169,2217.4653
4.2,716.45,33.977531,32.326374,2560.193
2.7,821.47,24.84189,25.219441,2553.3159
30.0,871.31,22.667339,23.578585,2503.9511
5.4,891.78,28.960883,28.339902,2153.6072
6.9,859.74,40.036816,37.138416,1804.2872
8.1,777.86,52.975525,47.693327,1218.5891
11.7,657.71,66.674197,58.898,499.41111
60.0,483.27,80.717608,70.215989,64.070626
23.1,0.0,114.66372,95.686203,11.303125
9.9,0.0,101.71795,86.274034,164.66722
5.1,55.18,87.625848,75.571196,556.34486
2.7,235.85,73.509253,64.321149,1195.6875
0.9,418.3,59.632145,52.995988,1923.5064
4.8,586.51,46.279915,42.011231,2273.3067
6.6,724.46,34.132394,32.118897,2555.1069
6.9,827.7,25.066714,24.974799,2557.7281
1.5,885.55,22.919356,23.325022,2551.011
4.5,898.9,29.159224,28.122587,2291.1858
23.4,858.85,40.174799,36.958746,1922.0092
30.0,759.17,53.07124,47.53469,1205.6225
0.0,654.15,66.739735,58.747106,508.30167
0.0,506.41,80.759423,70.063873,35.650556
6.9,0.0,115.35318,95.983711,5.3657407
7.5,0.0,101.72282,86.109672,121.5975
8.7,57.85,87.644129,75.407634,561.84361
6.9,239.41,73.549331,64.162097,1260.2181
0.6,421.86,59.698856,52.834528,1859.9357
0.0,590.07,46.38244,41.837048,2259.7003
0.0,735.14,34.287051,31.917421,2469.4202
0.0,843.72,25.288708,24.735829,2510.7372
0.0,903.35,23.16622,23.076102,2399.9681
0.0,914.03,29.353068,27.908887,2154.3533
0.0,873.09,40.309153,36.781743,1736.0057
0.0,784.09,53.163747,47.378035,1065.6464
0.0,658.6,66.802286,58.597808,466.05391
0.0,500.18,80.798392,69.913206,81.069167
100.0,0.0,114.35375,95.109918,5.0130435
100.0,0.0,101.72944,85.950009,161.31064
78.0,37.38,87.664311,75.249201,436.6561
22.0,232.29,73.591141,64.008306,744.5926
21.0,417.41,59.767,52.678547,1248.6502
100.0,544.68,46.485842,41.668663,1445.6464
100.0,614.99,34.441377,31.722031,1625.2283
100.0,704.88,25.507808,24.502682,1495.2006
28.0,871.31,23.407965,22.831981,1802.4222
11.7,902.46,29.542384,27.698883,1904.6986
37.0,863.3,40.439821,36.607443,1357.6467
58.0,711.11,53.252999,47.223388,820.52917
66.0,658.6,66.861825,58.450137,327.36361
94.0,493.06,80.834511,69.764029,91.668978
30.0,325.74,90.949316,77.745292,0.003846154
100.0,0.0,114.80964,95.256111,27.778667
100.0,0.0,101.73772,85.794994,235.90556
49.0,60.52,87.686365,75.095935,664.31
81.0,237.63,73.634625,63.859801,1255.5621
98.0,411.18,59.836482,52.52806,1613.4406
4.8,582.95,46.589979,41.506085,2293.4428
4.5,728.02,34.595168,31.532731,2520.9164
0.0,831.26,25.723764,24.27535,2580.5132
3.9,910.47,23.644377,22.592624,1932.2233
30.0,897.12,29.727015,27.492548,1442.9844
100.0,800.11,40.566703,36.435838,773.83598
100.0,590.96,53.338937,47.070764,1452.4154
100.0,417.41,66.918325,58.304127,521.22583
0.0,420.97,80.86778,69.616394,107.45476
0.0,328.41,90.026925,76.863914,0.00462963
17.4,0.0,115.50979,95.573834,1.2684524
13.2,0.0,101.74757,85.64453,85.160466
12.3,65.86,87.710256,74.947842,573.69139
12.9,249.2,73.679729,63.716593,1359.0201
15.0,430.76,59.907233,52.383087,2017.5687
11.4,597.19,46.694773,41.349369,2481.4439
6.3,736.92,34.748385,31.349667,2752.6902
3.6,839.27,25.936729,24.054154,2820.1681
0.0,914.03,23.875769,22.35841,2715.1876
0.0,925.6,29.907092,27.290093,2450.7759
0.0,886.44,40.689813,36.267024,2009.0583
0.0,799.22,53.421557,46.920217,1386.0344
0.0,672.84,66.971789,58.159823,546.20371
0.0,512.64,80.898215,69.470347,16.161681
0.0,0.0,115.72744,95.56,0.52844828
0.0,0.0,101.75897,85.49866,90.211685
0.0,60.52,87.73594,74.804956,568.82833
0.0,241.19,73.726377,63.578694,1346.0059
0.0,428.98,59.97914,52.243626,1995.2047
0.0,602.53,46.80006,41.198494,2439.0145
0.0,747.6,34.900782,31.172795,2703.1475
0.0,855.29,26.146356,23.838996,2758.105
0.0,922.93,24.101788,22.12919,2656.4206
0.0,933.61,30.082388,27.091425,2411.9836
0.0,893.56,40.809036,36.100972,1966.9786
0.0,804.56,53.500802,46.77176,1355.9244
0.0,679.07,67.022197,58.017267,533.66225
0.0,517.98,80.925827,69.325952,16.030659
100.0,0.0,115.70198,95.382748,1.1951149
100.0,0.0,101.77193,85.357484,95.905438
100.0,48.06,87.763365,74.667298,585.48661
89.0,217.16,73.774488,63.446108,1319.4406
4.0,426.31,60.052088,52.109667,1943.9706
0.0,599.86,46.905678,41.053439,2400.2092
0.3,743.15,35.052128,31.00208,2645.6467
0.0,841.05,26.352356,23.629814,2687.9616
0.0,916.7,24.322193,21.90489,2604.9215
0.0,929.16,30.25275,26.896509,2360.6028
0.0,890.0,40.924282,35.937684,1919.8441
0.0,802.78,53.57663,46.625422,1305.4942
0.0,676.4,67.069541,57.876508,502.9525
0.0,516.2,80.950636,69.183279,32.16275
0.0,336.42,91.009398,77.147982,0.003205128
0.0,0.0,115.80698,95.29951,0.81440678
0.0,0.0,101.78642,85.221009,83.561389
8.4,70.31,87.792478,74.534868,547.81463
6.6,250.09,73.823988,63.318831,1254.81
9.0,428.98,60.125978,51.981205,1737.1549
4.8,592.74,47.011506,40.914213,2259.8092
1.2,726.24,35.202306,30.837578,2370.7738
0.6,825.92,26.554699,23.426758,2650.4372
4.8,881.99,24.537048,21.685687,2469.0558
1.5,894.45,30.418182,26.705447,1565.441
10.0,833.04,41.035531,35.777216,1434.9833
10.0,736.92,53.649031,46.481249,955.55222
10.0,538.45,67.11383,57.7376,507.94874
10.0,323.07,80.972669,69.042389,77.442222
10.0,316.84,91.133841,77.093015,0.050617284
15.0,0.0,113.97696,93.866278,5.555303
0.0,0.0,101.80242,85.089249,170.79606
100.0,63.19,87.823224,74.407666,391.11306
100.0,170.88,73.874797,63.196856,714.60694
100.0,285.69,60.20071,51.858232,925.16472
100.0,360.45,47.117423,40.780817,571.08265
100.0,358.67,35.351188,30.679332,625.90398
100.0,555.36,26.753332,23.229957,500.10215
7.0,893.56,24.74639,21.471742,1011.8619
0.0,920.26,30.578683,26.51833,1895.3119
0.0,894.45,41.142762,35.619621,1255.0305
0.0,813.46,53.717994,46.339292,1204.198
0.0,690.64,67.155072,57.600596,590.33556
0.0,532.22,80.991957,68.903345,27.397222
0.0,351.55,91.255751,77.040056,0.006577885
100.0,0.0,115.77848,94.981686,7.1770372
100.0,0.0,101.81993,84.962307,122.06195
100.0,58.74,87.855544,74.285704,618.955
4.0,245.64,73.92683,63.080177,1155.0569
33.0,445.0,60.276166,51.740729,1894.0586
61.0,601.64,47.223269,40.653221,2427.1861
1.5,747.6,35.498563,30.527305,2691.2331
2.1,853.51,26.948003,23.039359,2652.6202
0.0,922.93,24.949988,21.262983,2640.1774
3.0,933.61,30.734095,26.335122,2247.3027
25.5,869.53,41.24589,35.464903,1673.1908
3.3,792.99,53.783485,46.199582,1244.1789
3.9,676.4,67.193268,57.465552,534.79745
3.3,524.21,81.008527,68.76622,53.018889
10.0,305.27,91.141807,76.808236,0.02654321
100.0,0.0,115.76459,94.829659,1.4327684
100.0,0.0,101.83894,84.840203,101.6059
100.0,56.07,87.889378,74.168978,587.07534
100.0,228.73,73.980006,62.968783,1235.7122
0.0,435.21,60.352241,51.628681,2011.4569
0.0,609.65,47.328918,40.531418,2465.7414
0.0,754.72,35.644297,30.38152,2736.1097
0.0,865.08,27.138636,22.855064,2810.1854
0.0,923.82,25.147858,21.059551,2722.5252
0.0,938.06,30.884412,26.155911,2466.7831
0.0,901.57,41.344893,35.313116,2032.6315
0.0,816.13,53.845495,46.062169,1406.9231
0.0,692.42,67.228427,57.332522,561.01872
0.0,533.11,81.022408,68.631078,34.019167
0.0,353.33,91.608365,77.030311,0.021505376
100.0,0.0,115.63734,94.603362,35.513506
100.0,0.0,101.8594,84.722914,262.18644
100.0,50.73,87.924674,74.057472,688.22314
25.0,232.29,74.034255,62.86266,1372.0431
2.0,448.56,60.428856,51.52208,1998.4081
0.0,621.22,47.434291,40.415426,2453.3364
0.0,765.4,35.788361,30.24208,2719.9631
0.0,874.87,27.325376,22.677359,2807.2306
0.0,936.28,25.340245,20.861797,2720.9167
0.0,946.96,31.029741,25.98088,2444.0622
0.0,907.8,41.439799,35.164344,2021.5689
0.0,820.58,53.904037,45.927109,1393.0531
0.0,693.31,67.260572,57.201559,546.54464
0.0,533.11,81.033637,68.497974,27.0933
0.0,352.44,91.72179,76.982816,0.011458333
100.0,0.0,115.98939,94.712343,4.4325137
100.0,0.0,101.88138,84.610643,108.45255
100.0,62.3,87.961367,73.951219,570.08388
56.0,239.41,74.089478,62.761807,1322.5331
0.0,436.99,60.505862,51.420892,1956.0018
0.0,607.87,47.539162,40.305159,2409.6681
0.0,752.05,35.930384,30.108798,2647.8592
0.0,859.74,27.507605,22.505848,2465.6388
0.0,914.92,25.526481,20.669241,2614.0369
0.0,923.82,31.16969,25.809786,2267.0334
10.0,794.77,41.530426,35.018517,1847.7979
10.0,680.85,53.959032,45.794411,1316.5153
10.0,638.13,67.289679,57.072716,605.47153
0.0,495.73,81.042229,68.366992,42.096502
0.0,347.1,91.833411,76.938036,0.071212121
30.0,0.0,115.9867,94.580829,5.2385246
100.0,0.0,101.9048,84.5033,119.74806
100.0,71.2,87.999408,73.85019,590.97639
2.0,251.87,74.145613,62.666201,1315.9534
0.0,436.99,60.583195,51.325107,1936.1898
0.0,607.87,47.643484,40.200648,2389.3406
0.0,748.49,36.070403,29.981816,2136.7809
2.0,852.62,27.685606,22.340926,1560.8102
100.0,653.26,25.706991,20.482393,1011.6104
100.0,400.5,31.30448,25.642905,591.67188
100.0,743.15,41.616849,34.875752,761.53835
100.0,546.46,54.010516,45.664141,1039.4032
100.0,321.29,67.31578,56.946043,257.48694
100.0,219.83,81.048224,68.238179,21.294167
100.0,106.8,91.708517,76.71428,0.64739583
100.0,0.0,115.98596,94.454995,16.591257
100.0,0.0,101.92971,84.401046,121.79194
100.0,62.3,88.038737,73.754409,554.47679
0.0,248.31,74.20257,62.575838,1259.4146
0.0,431.65,60.660724,51.234694,1676.5164
0.0,600.75,47.747068,40.101825,1524.7286
0.0,743.15,36.208127,29.861,1757.3037
10.0,849.06,27.858925,22.182324,2317.1161
2.0,901.57,25.88128,20.300911,1963.348
2.1,908.69,31.433801,25.480056,2507.71
0.0,873.98,41.69892,34.736002,1732.0467
3.3,798.33,54.058425,45.536314,912.83784
1.2,679.07,67.338859,56.821591,297.61583
20.0,528.66,81.05164,68.11161,70.5575
48.0,356.89,92.163466,76.943571,1.3004002
100.0,0.0,115.98748,94.335063,9.9612022
100.0,0.0,101.95601,84.30374,119.65333
86.0,76.54,88.079306,73.663829,555.42501
0.0,259.88,74.260295,62.490688,1312.4512
0.0,444.11,60.7384,51.149644,1945.8775
0.0,614.99,47.849898,40.008729,2389.9901
0.0,759.17,36.343665,29.746529,2650.4673
0.0,867.75,28.027984,22.030553,2719.7942
0.0,938.95,26.049949,20.125481,2622.2036
0.0,952.3,31.557986,25.321609,2367.1156
0.0,913.14,41.776767,34.599417,1954.2814
0.0,824.14,54.102816,45.411005,1354.8449
0.0,697.76,67.35896,56.699408,532.98338
0.0,539.34,81.052523,67.987322,21.669718
100.0,0.0,115.99157,94.221276,1.4472678
100.0,0.0,101.98378,84.21163,93.939958
100.0,57.85,88.121051,73.578499,562.46111
0.0,231.4,74.318683,62.410753,1269.4503
0.0,442.33,60.816064,51.069912,1880.3645
0.0,613.21,47.951718,39.921243,2327.0617
0.0,755.61,36.476563,29.638131,2578.2922
0.0,861.52,28.191976,21.885,2637.8429
0.0,921.15,26.212067,19.955327,2564.0717
0.0,935.39,31.676476,25.167166,2330.2408
0.0,898.9,41.850135,34.465871,1911.9451
0.0,813.46,54.143583,45.288205,1323.5814
0.0,690.64,67.376047,56.579546,514.33164
0.0,534.0,81.050882,67.865409,20.466111
0.0,357.78,92.136356,76.689561,0.006018519
0.0,0.0,115.99798,94.113496,1.5972678
0.0,0.0,102.01293,84.124561,85.312222
0.0,79.21,88.163926,73.498364,526.2499
0.0,254.54,74.377688,62.335997,1229.1708
0.0,435.21,60.893678,50.995486,1817.8831
0.0,604.31,48.052539,39.839414,2264.4549
10.0,724.46,36.606989,29.536016,2515.1876
10.0,806.34,28.351429,21.746265,2614.9488
0.0,914.03,26.368342,19.791238,2550.153
0.0,927.38,31.789664,25.01714,2304.96
0.0,890.89,41.919182,34.335531,1875.7806
0.0,807.23,54.180797,45.167994,1302.302
0.0,686.19,67.39017,56.462051,523.03361
0.0,530.44,81.046765,67.745898,35.986163
0.0,355.11,92.235315,76.655992,0.052702703
0.0,0.0,116.00657,94.011514,5.4338798
0.0,0.0,102.04346,84.042617,103.36583
0.0,79.21,88.207871,73.423428,536.07194
0.0,254.54,74.437225,62.266404,1178.49
0.0,433.43,60.97113,50.92633,1819.4517
10.0,577.61,48.152206,39.763179,823.41111
10.0,694.2,36.734719,29.440078,322.64611
10.0,792.99,28.506027,21.614168,101.41556
73.0,478.82,26.518449,19.633013,45.088889
74.0,281.24,31.897347,24.871435,88.372778
100.0,297.26,41.983808,34.20838,101.30083
100.0,372.91,54.21442,45.050395,2.9630556
100.0,305.27,67.401328,56.346974,19.44
100.0,221.61,81.040199,67.62886,60.505556
0.0,0.0,116.0174,93.915453,6.8295082
0.0,0.0,102.07535,83.965814,115.15371
2.0,80.99,88.252832,73.353681,554.85196
0.0,256.32,74.497221,62.20195,1240.9947
0.0,436.1,61.048329,50.862412,1858.5156
0.0,604.31,48.250613,39.692501,2293.7316
10.0,744.04,36.859642,29.350292,2558.9411
10.0,794.77,28.655687,21.488732,2661.7714
10.0,866.86,26.662343,19.480709,2563.87
10.0,864.19,31.999484,24.73009,2323.4453
10.0,831.26,42.043987,34.08445,1921.4901
10.0,640.8,54.244447,44.935448,1336.054
10.0,642.58,67.409536,56.234361,522.20427
10.0,501.96,81.031218,67.514353,38.190278
0.0,342.65,92.426327,76.596388,0.13675214
0.0,0.0,116.03059,93.825484,4.1715847
0.0,0.0,102.10857,83.894163,93.819444
0.0,82.77,88.298754,73.289106,533.53995
0.0,258.1,74.557604,62.142611,1243.9342
0.0,437.88,61.125186,50.803697,1860.5992
0.0,605.2,48.347654,39.627343,2288.1086
0.0,745.82,36.981649,29.266631,2500.0097
0.0,851.73,28.800327,21.369974,2609.307
8.0,909.58,26.799981,19.334384,1441.7636
6.0,862.41,32.096036,24.593143,1878.8328
10.0,561.59,42.099694,33.963774,1455.0686
10.0,560.7,54.270872,44.823191,1215.5144
10.0,644.36,67.414809,56.124263,447.6775
10.0,501.07,81.019854,67.402433,63.781667
10.0,338.2,92.518018,76.570115,5.6529167
31.0,0.0,116.04606,93.741548,7.3283551
0.0,0.0,102.14308,83.827673,104.78611
0.0,82.77,88.345582,73.229688,526.28806
0.0,256.32,74.618304,62.088359,1219.2222
17.0,437.88,61.201614,50.750149,1822.0289
0.0,589.18,48.44323,39.567663,1920.7839
6.0,614.1,37.100635,29.189063,2153.3583
10.0,833.04,28.939871,21.25791,1584.5258
100.0,883.77,26.93132,19.194093,2201.1081
10.0,449.45,32.186969,24.460634,1623.2275
10.0,455.68,42.150905,33.846383,1484.4289
10.0,752.05,54.293693,44.713664,1030.5392
10.0,640.8,67.417164,56.016725,368.82639
10.0,447.67,81.006143,67.293156,93.469167
3.0,321.29,91.80173,75.921653,0.070098039
17.0,0.0,116.06345,93.663182,3.7177596
0.0,0.0,102.17888,83.766349,89.534642
0.0,82.77,88.393262,73.175408,517.27972
0.0,256.32,74.679251,62.039167,1214.4157
0.0,434.32,61.277529,50.701733,1799.2648
0.6,598.08,48.537243,39.51342,2220.9283
0.3,728.91,37.216502,29.117554,2346.5287
9.0,833.04,29.074248,21.152553,2481.1797
0.0,908.69,27.056322,19.059889,2364.7544
3.0,915.81,32.272247,24.332599,2165.885
10.0,833.04,42.197599,33.732311,1752.1415
10.0,384.48,54.312909,44.606905,1311.5255
10.0,332.86,67.416618,55.911796,485.90799
10.0,259.88,80.990119,67.186576,83.553056
0.0,239.41,92.465507,76.348101,0.082083333
0.0,0.0,116.08311,93.590895,10.733333
0.0,0.0,102.21591,83.710192,117.60306
0.0,83.66,88.44174,73.126248,534.43056
0.0,255.43,74.740376,61.995004,839.23455
0.0,432.54,61.352848,50.658409,1564.5903
0.0,598.08,48.629599,39.464569,1646.1256
0.0,736.03,37.329154,29.052068,2378.1797
10.0,800.11,29.20339,21.053908,2455.1733
10.0,854.4,27.17495,18.931826,1765.5976
10.0,867.75,32.351838,24.209078,1431.5867
10.0,488.61,42.239759,33.62159,1700.4146
10.0,371.13,54.328521,44.502952,313.83194
10.0,612.32,67.4313,55.824161,168.88982
10.0,501.07,80.993794,67.099601,104.04605
10.0,339.09,91.996634,75.899097,1.4001068
0.0,0.0,116.10497,93.524596,45.53388
10.0,0.0,102.25415,83.659203,176.04706
0.0,76.54,88.490961,73.082186,561.03356
10.0,161.09,74.801611,61.955841,1205.1518
10.0,186.01,61.427491,50.620138,1798.4038
1.0,368.46,48.720207,39.421065,2220.2405
17.0,598.08,37.438501,28.992567,2467.2392
88.0,823.25,29.327231,20.961982,2563.0964
0.0,903.35,27.28717,18.809954,2025.133
79.0,914.03,32.425714,24.09011,1740.2599
100.0,841.94,42.277366,33.514254,1730.3199
100.0,641.69,54.340529,44.401846,1298.405
100.0,427.2,67.406901,55.709948,506.42556
100.0,302.6,80.951273,66.981729,33.983056
0.9,0.0,116.12896,93.464247,65.410929
0.0,0.0,102.29356,83.613377,248.27722
7.8,95.23,88.540872,73.043202,361.05167
12.9,269.67,74.862888,61.921645,1062.8442
12.3,440.55,61.501377,50.586879,1695.3886
30.0,585.62,48.808977,39.382863,2264.4689
10.0,696.87,37.544453,28.939009,2480.33
10.0,800.11,29.445709,20.876777,2590.14
30.0,891.78,27.392946,18.694324,2129.4972
48.0,874.87,32.493846,23.975738,2103.2036
40.0,820.58,42.310408,33.410341,1764.0631
30.0,748.49,54.34894,44.303628,1393.0753
30.0,637.24,67.397773,55.613125,563.07027
30.0,494.84,80.928526,66.88357,52.099444
5.1,0.0,116.15492,93.409654,6.8715847
0.0,0.0,102.33411,83.572682,104.29291
0.6,95.23,88.591418,73.009261,511.57083
0.0,268.78,74.924144,61.892379,1187.0273
0.0,439.66,61.574437,50.558592,1783.2594
0.0,606.09,48.895841,39.349924,2207.6489
10.0,744.93,37.646973,28.891387,2464.5279
0.0,839.27,29.558861,20.798386,2507.7453
0.0,918.48,27.492368,18.585118,2431.8209
0.0,933.61,32.556284,23.866068,1967.3808
0.0,898.9,42.338906,33.30991,1874.6282
10.0,810.79,54.353777,44.208349,1316.1909
10.0,663.05,67.385838,55.519105,495.16467
